year,ge_eid,ge_week,ge_wday,ge_date,ge_time,home_te,away_te,score_home,score_away,fumbles_tot,rushing_yds,home,rushing_twopta,fumbles_lost,rushing_tds,receiving_rec,receiving_twopta,receiving_yds,rushing_att,rushing_lngtd,fumbles_yds,receiving_lng,pos,receiving_tds,bdate,ne,fumbles_trcv,rushing_twoptm,rushing_lng,te,passing_tds,points,5wavyds,5Wavatt,5Wavtd,5wanrec,5wavrecyds,5wkavrectd
2010,2011010211,17,Sun,40180,1:00 AM,ATL,CAR,31,10,1,,no,,0,,,,,,,0,,RB,,32210,A.Edwards,1,,,CAR,,-2,0,0,0,0,0,0
2011,2011091109,1,Sun,40797,4:15 AM,ARI,CAR,28,21,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011091807,2,Sun,40804,1:00 AM,CAR,GB,23,30,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011092500,3,Sun,40811,1:00 AM,CAR,JAC,16,10,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,1.4,0.2,0,0,0,0
2011,2011100205,4,Sun,40818,1:00 AM,CHI,CAR,34,29,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011100906,5,Sun,40825,1:00 AM,CAR,NO,27,30,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011101606,6,Sun,40832,1:00 AM,ATL,CAR,31,17,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011103003,8,Sun,40846,1:00 AM,CAR,MIN,21,24,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011111301,10,Sun,40860,1:00 AM,CAR,TEN,3,30,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011112006,11,Sun,40867,1:00 AM,DET,CAR,49,35,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011112705,12,Sun,40874,1:00 AM,IND,CAR,19,27,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011120407,13,Sun,40881,1:00 AM,TB,CAR,19,38,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,0,0,0,0,0,0
2011,2011121106,14,Sun,40888,1:00 AM,CAR,ATL,23,31,,5,yes,0,,0,,,,1,0,,,RB,,32210,A.Edwards,,0,5,CAR,,0.5,0,0,0,0,0,0
2011,2011121806,15,Sun,40895,1:00 AM,HOU,CAR,13,28,,,no,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,0,0,1,0.2,0,0,0,0
2011,2011122407,16,Sat,40901,1:00 AM,CAR,TB,48,16,,,yes,,,,,,,,,,,RB,,32210,A.Edwards,,,,CAR,,0,1,0.2,0,0,0,0
2013,2013091509,2,Sun,41532,4:05 AM,ARI,DET,25,21,,20,yes,0,,0,2,0,42,4,0,,36,RB,1,32542,A.Ellington,,0,16,ARI,,12.2,0,0,0,0.5,6.5,0
2013,2013092207,3,Sun,41539,1:00 AM,NO,ARI,31,7,,19,no,0,,0,3,0,36,3,0,,17,RB,0,32542,A.Ellington,,0,14,ARI,,5.5,10,2,0,1,21,0.5
2013,2013092907,4,Sun,41546,1:00 AM,TB,ARI,10,13,,29,no,0,,0,3,0,22,4,0,,11,RB,0,32542,A.Ellington,,0,25,ARI,,5.1,9.5,1.5,0,1.5,18,0
2013,2013100608,5,Sun,41553,4:05 AM,ARI,CAR,22,6,,52,yes,0,,0,4,0,31,7,0,,15,RB,0,32542,A.Ellington,,0,26,ARI,,8.3,14.5,2,0,1.5,11,0
2013,2013101311,6,Sun,41560,4:25 AM,SF,ARI,32,20,,56,no,0,,1,5,0,36,7,15,,12,RB,0,32542,A.Ellington,,0,15,ARI,,15.2,24,3.6,0,2.6,28.8,0.2
2013,2013101700,7,Thu,41564,8:25 AM,ARI,SEA,22,34,,3,yes,0,,0,2,0,10,3,0,,5,RB,0,32542,A.Ellington,,0,3,ARI,,1.3,35.2,5,0.2,3.4,33.4,0.2
2013,2013102708,8,Sun,41574,4:25 AM,ARI,ATL,27,13,1,154,yes,0,0,1,2,0,8,15,80,0,6,RB,0,32542,A.Ellington,1,0,80,ARI,,20.2,31.8,4.8,0.2,3.4,27,0
2013,2013111009,10,Sun,41588,4:25 AM,ARI,HOU,27,24,,55,yes,0,,0,2,0,18,11,0,,12,RB,0,32542,A.Ellington,,0,23,ARI,,7.3,58.8,7.2,0.4,3.2,21.4,0
2013,2013111704,11,Sun,41595,1:00 AM,JAC,ARI,14,27,,3,no,0,,0,2,0,10,8,0,,11,RB,0,32542,A.Ellington,,0,5,ARI,,1.3,64,8.6,0.4,3,20.6,0
2013,2013112408,12,Sun,41602,4:05 AM,ARI,IND,40,11,,50,yes,0,,0,2,0,21,10,0,,13,RB,0,32542,A.Ellington,,0,17,ARI,,7.1,54.2,8.8,0.4,2.6,16.4,0
2013,2013120810,14,Sun,41616,4:25 AM,ARI,STL,30,10,,46,yes,0,,1,2,0,17,11,6,,9,RB,0,32542,A.Ellington,,0,21,ARI,,12.3,53,9.4,0.2,2,13.4,0
2013,2013121509,15,Sun,41623,4:25 AM,TEN,ARI,34,37,,71,no,0,,0,4,0,87,10,0,,38,RB,0,32542,A.Ellington,,0,22,ARI,,15.8,61.6,11,0.4,2,14.8,0
2013,2013122211,16,Sun,41630,4:05 AM,SEA,ARI,10,17,,64,no,0,,0,2,0,8,15,0,,4,RB,0,32542,A.Ellington,,0,26,ARI,,7.2,45,10,0.2,2.4,30.6,0
2013,2013122912,17,Sun,41637,4:25 AM,ARI,SF,20,23,,30,yes,0,,0,3,0,12,9,0,,8,RB,0,32542,A.Ellington,,0,5,ARI,,4.2,46.8,10.8,0.2,2.4,28.6,0
2014,2014090801,1,Mon,41890,10:20 AM,ARI,SD,18,17,1,53,yes,0,1,0,5,0,27,13,0,0,11,RB,0,32542,A.Ellington,0,0,18,ARI,,6,52.2,11,0.2,2.6,29,0
2014,2014091405,2,Sun,41896,1:00 AM,NYG,ARI,14,25,,91,no,0,,0,1,0,10,15,0,,10,RB,0,32542,A.Ellington,,0,22,ARI,,10.1,52.8,11.6,0.2,3.2,30.2,0
2014,2014092110,3,Sun,41903,4:05 AM,ARI,SF,23,14,,62,yes,0,,0,3,0,13,18,0,,7,RB,0,32542,A.Ellington,,0,20,ARI,,7.5,61.8,12.4,0,3,28.8,0
2014,2014100509,5,Sun,41917,4:05 AM,DEN,ARI,41,20,,32,no,0,,1,4,0,112,16,5,,81,RB,1,32542,A.Ellington,,0,6,ARI,,26.4,60,14,0,2.8,14,0
2014,2014101210,6,Sun,41924,4:25 AM,ARI,WAS,30,20,,67,yes,0,,0,6,0,26,19,0,,10,RB,0,32542,A.Ellington,,0,18,ARI,,9.3,53.6,14.2,0.2,3.2,34.8,0.2
2014,2014101911,7,Sun,41931,4:25 AM,OAK,ARI,13,24,,88,no,0,,0,6,0,72,24,0,,37,RB,0,32542,A.Ellington,,0,13,ARI,,16,61,16.2,0.2,3.8,37.6,0.2
2014,2014102609,8,Sun,41938,4:05 AM,ARI,PHI,24,20,1,71,yes,0,1,1,3,0,14,23,1,0,7,RB,0,32542,A.Ellington,0,0,21,ARI,,12.5,68,18.4,0.2,4,46.6,0.2
2014,2014110202,9,Sun,41945,1:00 AM,DAL,ARI,17,28,,95,no,0,,0,4,0,39,21,0,,20,RB,1,32542,A.Ellington,,0,20,ARI,,19.4,64,20,0.4,4.4,47.4,0.2
2014,2014110908,10,Sun,41952,4:25 AM,ARI,STL,31,14,,23,yes,0,,1,5,0,19,18,3,,11,RB,0,32542,A.Ellington,,0,5,ARI,,10.2,70.6,20.6,0.4,4.6,52.6,0.4
2014,2014111610,11,Sun,41959,4:25 AM,ARI,DET,14,6,,42,yes,0,,0,4,0,24,19,0,,24,RB,0,32542,A.Ellington,,0,17,ARI,,6.6,68.8,21,0.4,4.8,34,0.2
2014,2014112309,12,Sun,41966,4:05 AM,SEA,ARI,19,3,,24,no,0,,0,5,0,39,10,0,,15,RB,0,32542,A.Ellington,,0,7,ARI,,6.3,63.8,21,0.4,4.4,33.6,0.2
2014,2014113009,13,Sun,41973,4:05 AM,ATL,ARI,29,18,,12,no,0,,0,,,,5,0,,,RB,,32542,A.Ellington,,0,7,ARI,,1.2,51,18.2,0.4,4.2,27,0.2
2010,2010091900,2,Sun,40440,4:15 AM,WAS,HOU,27,30,,69,no,0,,0,3,0,69,19,0,,50,RB,0,31648,A.Foster,,0,11,HOU,,13.8,115.5,16.5,1.5,0.5,3.5,0
2010,2010092608,3,Sun,40447,1:00 AM,HOU,DAL,13,27,1,106,yes,0,1,0,4,0,20,17,0,0,14,RB,0,31648,A.Foster,0,0,26,HOU,,10.6,34.5,9.5,0,1.5,34.5,0
2010,2010100309,4,Sun,40454,4:05 AM,OAK,HOU,24,31,,131,no,0,,1,3,0,56,16,74,,31,RB,1,31648,A.Foster,,0,74,HOU,,30.7,53,8.5,0,2,10,0
2010,2010101008,5,Sun,40461,1:00 AM,HOU,NYG,10,34,,25,yes,0,,0,2,0,2,11,0,,6,RB,0,31648,A.Foster,,0,9,HOU,,2.7,65.5,8,0.5,1.5,28,0.5
2010,2010101704,6,Sun,40468,1:00 AM,HOU,KC,35,31,,71,yes,0,,2,6,0,26,18,2,,10,RB,0,31648,A.Foster,,0,21,HOU,,21.7,112.4,19.2,0.8,2.6,30.8,0.2
2010,2010110100,8,Mon,40483,8:30 AM,IND,HOU,30,17,0,102,no,0,0,1,9,0,65,15,6,1,14,RB,0,31648,A.Foster,1,0,33,HOU,,22.7,80.4,16.2,0.6,3.6,34.6,0.2
2010,2010110703,9,Sun,40489,1:00 AM,HOU,SD,23,29,,127,yes,0,,2,4,0,70,27,8,,33,RB,0,31648,A.Foster,,0,15,HOU,,31.7,87,15.4,0.8,4.8,33.8,0.2
2010,2010111403,10,Sun,40496,1:00 AM,JAC,HOU,31,24,,56,no,0,,1,1,0,4,15,1,,4,RB,0,31648,A.Foster,,0,14,HOU,,12,91.2,17.4,1.2,4.8,43.8,0.2
2010,2010112101,11,Sun,40503,1:00 AM,NYJ,HOU,30,27,1,84,no,0,1,2,6,0,59,22,2,0,20,RB,0,31648,A.Foster,0,0,19,HOU,,24.3,76.2,17.2,1.2,4.4,33.4,0
2010,2010112802,12,Sun,40510,1:00 AM,HOU,TEN,20,0,,143,yes,0,,0,9,0,75,30,0,,19,RB,0,31648,A.Foster,,0,37,HOU,,21.8,88,19.4,1.6,5.2,44.8,0
2010,2010120200,13,Thu,40514,8:20 AM,PHI,HOU,34,24,,83,no,0,,1,2,0,26,22,3,,13,RB,1,31648,A.Foster,,0,29,HOU,,22.9,102.4,21.8,1.2,5.8,54.6,0
2010,2010121300,14,Mon,40525,8:30 AM,HOU,BAL,28,34,1,100,yes,0,0,0,4,0,25,20,0,0,10,RB,0,31648,A.Foster,0,0,16,HOU,,10.5,98.6,23.2,1.2,4.4,46.8,0.2
2010,2010121904,15,Sun,40531,1:00 AM,TEN,HOU,31,17,,15,no,0,,0,6,0,46,11,0,,18,RB,0,31648,A.Foster,,0,7,HOU,,6.1,93.2,21.8,0.8,4.4,37.8,0.2
2010,2010122609,16,Sun,40538,4:05 AM,DEN,HOU,24,23,,91,no,0,,1,4,0,44,19,3,,28,RB,0,31648,A.Foster,,0,34,HOU,,19.5,85,21,0.6,5.4,46.2,0.2
2010,2011010204,17,Sun,40180,4:15 AM,HOU,JAC,34,17,,180,yes,0,,2,2,0,10,31,35,,6,RB,0,31648,A.Foster,,0,56,HOU,,31,86.4,20.4,0.4,5,43.2,0.2
2011,2011091813,2,Sun,40804,4:15 AM,MIA,HOU,13,23,,33,no,0,,0,2,0,7,10,0,,4,RB,0,31648,A.Foster,,0,14,HOU,,4,93.8,20.6,0.8,3.6,30.2,0.2
2011,2011100202,4,Sun,40818,1:00 AM,HOU,PIT,17,10,,155,yes,0,,1,3,0,11,30,42,,8,RB,0,31648,A.Foster,,0,42,HOU,,22.6,83.8,18.2,0.6,3.6,26.4,0
2011,2011100901,5,Sun,40825,1:00 AM,HOU,OAK,20,25,,68,yes,0,,0,5,0,116,22,0,,60,RB,0,31648,A.Foster,,0,20,HOU,,18.4,94.8,20.2,0.8,3.4,23.6,0
2011,2011101608,6,Sun,40832,4:05 AM,BAL,HOU,29,14,,49,no,0,,0,6,0,52,15,0,,16,RB,0,31648,A.Foster,,0,16,HOU,,10.1,105.4,22.4,0.8,3.2,37.6,0
2011,2011102302,7,Sun,40839,1:00 AM,TEN,HOU,7,41,,115,no,0,,2,5,0,119,25,5,,78,RB,1,31648,A.Foster,,0,17,HOU,,41.4,97,21.6,0.6,3.6,39.2,0
2011,2011103001,8,Sun,40846,1:00 AM,HOU,JAC,24,14,,112,yes,0,,1,1,0,12,33,4,,12,RB,0,31648,A.Foster,,0,14,HOU,,18.4,84,20.4,0.6,4.2,61,0.2
2011,2011110601,9,Sun,40853,1:00 AM,HOU,CLE,30,12,,124,yes,0,,1,5,0,26,19,19,,8,RB,0,31648,A.Foster,,0,27,HOU,,21,99.8,25,0.8,4,62,0.2
2011,2011111302,10,Sun,40860,1:00 AM,TB,HOU,9,37,,84,no,0,,1,4,0,102,17,5,,78,RB,1,31648,A.Foster,,0,17,HOU,,30.6,93.6,22.8,0.8,4.4,65,0.2
2011,2011112702,12,Sun,40874,1:00 AM,JAC,HOU,13,20,2,65,no,0,1,1,7,0,24,22,1,0,8,RB,0,31648,A.Foster,1,0,43,HOU,,10.9,96.8,21.8,1,4.2,62.2,0.4
2011,2011120408,13,Sun,40881,1:00 AM,HOU,ATL,17,10,,111,yes,0,,1,3,0,41,31,1,,28,RB,0,31648,A.Foster,,0,18,HOU,,21.2,100,23.2,1.2,4.4,56.6,0.4
2011,2011121103,14,Sun,40888,1:00 AM,CIN,HOU,19,20,1,41,no,0,1,0,4,0,33,15,0,0,21,RB,0,31648,A.Foster,0,0,9,HOU,,5.4,99.2,24.4,1,4,41,0.2
2011,2011121806,15,Sun,40895,1:00 AM,HOU,CAR,13,28,1,109,yes,0,1,1,5,0,58,16,1,0,25,RB,0,31648,A.Foster,1,0,22,HOU,,20.7,85,20.8,0.8,4.6,45.2,0.2
2011,2011122200,16,Thu,40899,8:20 AM,IND,HOU,19,16,1,158,no,0,0,1,3,0,16,23,9,0,9,RB,0,31648,A.Foster,0,0,30,HOU,,21.4,82,20.2,0.8,4.6,51.6,0.2
2012,2012090903,1,Sun,41161,1:00 AM,HOU,MIA,30,10,,79,yes,0,,2,1,0,-4,26,14,,-4,RB,0,31648,A.Foster,,0,14,HOU,,19.5,96.8,21.4,0.8,4.4,34.4,0
2012,2012091607,2,Sun,41168,1:00 AM,JAC,HOU,7,27,,110,no,0,,1,6,0,37,28,1,,18,RB,0,31648,A.Foster,,0,18,HOU,,20.7,99.6,22.2,1,3.2,28.8,0
2012,2012092311,3,Sun,41175,4:25 AM,DEN,HOU,25,31,,105,no,0,,0,1,0,3,25,0,,3,RB,1,31648,A.Foster,,0,22,HOU,,16.8,99.4,21.6,1,3.8,28,0
2012,2012093001,4,Sun,41182,1:00 AM,HOU,TEN,38,14,,86,yes,0,,1,1,0,8,24,4,,8,RB,0,31648,A.Foster,,0,16,HOU,,15.4,112.2,23.6,1,3.2,22,0.2
2012,2012100800,5,Mon,41190,8:30 AM,NYJ,HOU,17,23,,152,no,0,,1,1,0,16,29,13,,16,RB,0,31648,A.Foster,,0,46,HOU,,22.8,107.6,25.2,1,2.4,12,0.2
2012,2012101411,6,Sun,41196,8:20 AM,HOU,GB,24,42,,29,yes,0,,2,1,0,12,17,1,,12,RB,0,31648,A.Foster,,0,5,HOU,,16.1,106.4,26.4,1,2,12,0.2
2012,2012102105,7,Sun,41203,1:00 AM,HOU,BAL,43,13,,98,yes,0,,2,1,0,5,19,2,,5,RB,0,31648,A.Foster,,0,16,HOU,,22.3,96.4,24.6,1,2,15.2,0.2
2012,2012110406,9,Sun,41217,1:00 AM,HOU,BUF,21,9,,111,yes,0,,1,,,,24,3,,,RB,,31648,A.Foster,,0,21,HOU,,17.1,94,22.8,1.2,1,8.8,0.2
2012,2012111111,10,Sun,41224,8:20 AM,CHI,HOU,6,13,,102,no,0,,0,5,0,15,29,0,,8,RB,1,31648,A.Foster,,0,21,HOU,,17.7,95.2,22.6,1.4,0.8,8.2,0
2012,2012111807,11,Sun,41231,1:00 AM,HOU,JAC,43,37,1,77,yes,0,1,0,3,0,15,28,0,0,9,RB,0,31648,A.Foster,0,0,13,HOU,,7.2,98.4,23.6,1.2,1.6,9.6,0.2
2012,2012112200,12,Thu,41235,12:30 PM,DET,HOU,31,34,,102,no,0,,2,5,0,15,20,6,,5,RB,0,31648,A.Foster,,0,15,HOU,,23.7,83.4,23.4,1,2,9.4,0.2
2012,2012120208,13,Sun,41245,1:00 AM,TEN,HOU,10,24,1,38,no,0,0,1,5,0,15,14,2,0,8,RB,0,31648,A.Foster,1,0,7,HOU,,9.3,98,24,1,2.8,10,0.2
2012,2012121000,14,Mon,41253,8:30 AM,NE,HOU,42,14,,46,no,0,,1,4,0,39,15,1,,23,RB,0,31648,A.Foster,,0,15,HOU,,14.5,86,23,0.8,3.6,12,0.2
2012,2012121607,15,Sun,41259,1:00 AM,HOU,IND,29,17,,165,yes,0,,0,2,0,4,27,0,,2,RB,0,31648,A.Foster,,0,31,HOU,,16.9,73,21.2,0.8,4.4,19.8,0.2
2012,2012122310,16,Sun,41266,1:00 AM,HOU,MIN,6,23,1,15,yes,0,1,0,2,0,14,10,0,0,11,RB,0,31648,A.Foster,0,0,8,HOU,,0.9,85.6,20.8,0.8,3.8,17.6,0
2012,2012123004,17,Sun,41273,1:00 AM,IND,HOU,28,16,,96,no,0,,1,2,0,23,16,13,,18,RB,0,31648,A.Foster,,0,39,HOU,,17.9,73.2,17.2,0.8,3.6,17.4,0
2013,2013090901,1,Mon,41526,10:20 AM,SD,HOU,28,31,,57,no,0,,0,6,0,33,18,0,,8,RB,0,31648,A.Foster,,0,9,HOU,,9,72,16.4,0.6,3,19,0
2013,2013091505,2,Sun,41532,1:00 AM,HOU,TEN,30,24,,79,yes,1,,1,1,0,6,19,1,,6,RB,0,31648,A.Foster,,1,16,HOU,,14.5,75.8,17.2,0.4,3.2,22.6,0
2013,2013092200,3,Sun,41539,1:00 AM,BAL,HOU,30,9,,54,no,0,,0,1,0,-2,12,0,,-2,RB,0,31648,A.Foster,,0,10,HOU,,5.2,82.4,18,0.4,2.6,16,0
2013,2013092903,4,Sun,41546,1:00 AM,HOU,SEA,20,23,,102,yes,0,,0,6,0,69,27,0,,31,RB,1,31648,A.Foster,,0,16,HOU,,23.1,60.2,15,0.4,2.4,14.8,0
2013,2013100611,5,Sun,41553,8:30 AM,SF,HOU,34,3,,98,no,0,,0,4,0,20,21,0,,9,RB,0,31648,A.Foster,,0,17,HOU,,11.8,77.6,18.4,0.4,3.2,25.8,0.2
2013,2013101303,6,Sun,41560,1:00 AM,HOU,STL,13,38,,141,yes,0,,0,4,0,57,20,0,,41,RB,0,31648,A.Foster,,0,23,HOU,,19.8,78,19.4,0.2,3.6,25.2,0.2
2013,2013102005,7,Sun,41567,4:25 AM,KC,HOU,17,16,,11,no,0,,0,,,,4,0,,,RB,,31648,A.Foster,,0,11,HOU,,1.1,94.8,19.8,0.2,3.2,30,0.2
2014,2014090703,1,Sun,41889,1:00 AM,HOU,WAS,17,6,1,103,yes,0,1,0,2,0,17,27,0,0,11,RB,0,31648,A.Foster,0,0,10,HOU,,10,81.2,16.8,0,3,28.8,0.2
2014,2014091412,2,Sun,41896,4:25 AM,OAK,HOU,14,30,,138,no,0,,1,2,0,12,28,5,,9,RB,0,31648,A.Foster,,0,40,HOU,,21,91,19.8,0,3.2,32.6,0.2
2014,2014092802,4,Sun,41910,1:00 AM,HOU,BUF,23,17,,6,yes,0,,0,7,0,55,8,0,,17,RB,0,31648,A.Foster,,0,4,HOU,,6.1,98.2,20,0.2,2.4,21.2,0
2014,2014100501,5,Sun,41917,1:00 AM,DAL,HOU,20,17,,157,no,0,,2,2,0,15,23,15,,14,RB,0,31648,A.Foster,,0,33,HOU,,29.2,79.8,17.4,0.2,3,28.2,0
2014,2014100900,6,Thu,41921,8:25 AM,HOU,IND,28,33,,109,yes,0,,2,3,0,32,20,12,,28,RB,0,31648,A.Foster,,0,34,HOU,,26.1,83,18,0.6,2.6,19.8,0
2014,2014102000,7,Mon,41932,8:30 AM,PIT,HOU,30,23,1,102,no,0,1,0,4,0,13,20,0,0,8,RB,1,31648,A.Foster,0,0,33,HOU,,15.5,102.6,21.2,1,3.2,26.2,0
2014,2014102608,8,Sun,41938,1:00 AM,TEN,HOU,16,30,,151,no,0,,2,4,0,22,20,34,,13,RB,1,31648,A.Foster,,0,43,HOU,,35.3,102.4,19.8,1,3.6,25.4,0.2
2014,2014110203,9,Sun,41945,1:00 AM,HOU,PHI,21,31,,56,yes,0,,0,2,0,63,15,0,,56,RB,1,31648,A.Foster,,0,18,HOU,,17.9,105,18.2,1.2,4,27.4,0.4
2014,2014113002,13,Sun,41973,1:00 AM,HOU,TEN,45,21,,79,yes,0,,0,5,0,26,19,0,,7,RB,1,31648,A.Foster,,0,18,HOU,,16.5,115,19.6,1.2,3,29,0.6
2014,2014120703,14,Sun,41980,1:00 AM,JAC,HOU,13,27,,127,no,0,,1,2,0,21,24,1,,11,RB,0,31648,A.Foster,,0,51,HOU,,20.8,99.4,18.8,0.8,3.6,31.2,0.8
2014,2014121406,15,Sun,41987,1:00 AM,IND,HOU,17,10,,99,no,0,,0,3,0,18,26,0,,8,RB,0,31648,A.Foster,,0,18,HOU,,11.7,103,19.6,0.6,3.4,29,0.8
2014,2014122102,16,Sun,41994,1:00 AM,HOU,BAL,25,13,,96,yes,0,,0,1,0,23,25,0,,23,RB,0,31648,A.Foster,,0,34,HOU,1,11.9,102.4,20.8,0.6,3.2,30,0.6
2014,2014122803,17,Sun,42001,1:00 AM,HOU,JAC,23,17,,23,yes,0,,0,1,0,10,5,0,,10,RB,1,31648,A.Foster,,0,13,HOU,,9.3,91.4,21.8,0.2,2.6,30.2,0.4
2011,2011100911,5,Sun,40825,8:20 AM,ATL,GB,14,25,,,no,,,,1,0,6,,,,6,RB,0,32317,A.Green,,,,GB,,0.6,5.5,1.5,0,0,0,0
2012,2012091300,2,Thu,41165,8:20 AM,GB,CHI,23,10,,2,yes,0,,0,,,,2,0,,,RB,,32317,A.Green,,0,2,GB,,0.2,0,0,0,0.5,3,0
2012,2012100702,5,Sun,41189,1:00 AM,IND,GB,30,27,,55,no,0,,0,1,0,8,9,0,,8,RB,0,32317,A.Green,,0,41,GB,,6.3,1,1,0,0,0,0
2012,2012101411,6,Sun,41196,8:20 AM,HOU,GB,24,42,,65,no,0,,0,1,0,8,22,0,,8,RB,0,32317,A.Green,,0,10,GB,,7.3,27.5,4.5,0,0.5,4,0
2012,2012102104,7,Sun,41203,1:00 AM,STL,GB,20,30,,35,no,0,,0,4,0,29,20,0,,13,RB,0,32317,A.Green,,0,15,GB,,6.4,26.6,7.2,0,0.6,4.4,0
2012,2012102800,8,Sun,41210,1:00 AM,GB,JAC,24,15,,54,yes,0,,0,4,0,28,22,0,,12,RB,0,32317,A.Green,,0,7,GB,,8.2,31.4,10.6,0,1.4,10.2,0
2012,2012110401,9,Sun,41217,1:00 AM,GB,ARI,31,17,,53,yes,0,,0,2,0,25,11,0,,19,RB,0,32317,A.Green,,0,21,GB,,7.8,42.2,15,0,2,14.6,0
2012,2012112511,12,Sun,41238,8:20 AM,NYG,GB,38,10,,30,no,0,,0,3,0,20,10,0,,15,RB,0,32317,A.Green,,0,8,GB,,5,52.4,16.8,0,2.4,19.6,0
2012,2012120201,13,Sun,41245,1:00 AM,GB,MIN,23,14,,58,yes,0,,0,1,0,12,12,0,,12,RB,0,32317,A.Green,,0,11,GB,,7,47.4,17,0,2.8,22,0
2012,2012120913,14,Sun,41252,8:20 AM,GB,DET,27,20,1,69,yes,0,0,0,1,0,-3,13,0,0,-3,RB,0,32317,A.Green,0,0,12,GB,,4.6,46,15,0,2.8,22.8,0
2012,2012121600,15,Sun,41259,1:00 AM,CHI,GB,13,21,,35,no,0,,0,2,0,6,13,0,,7,RB,0,32317,A.Green,,0,8,GB,,4.1,52.8,13.6,0,2.2,16.4,0
2013,2013092205,3,Sun,41539,4:25 AM,NYJ,BUF,27,20,,14,yes,0,,0,,,,5,0,,,RB,,32317,A.Green,,0,7,NYJ,,1.4,49,11.8,0,1.8,12,0
2013,2013092908,4,Sun,41546,4:05 AM,TEN,NYJ,38,13,,1,no,0,,0,1,0,1,2,0,,1,RB,0,32317,A.Green,,0,3,NYJ,,0.2,41.2,10.6,0,1.4,7,0
2013,2013102707,8,Sun,41574,4:05 AM,CIN,NYJ,49,9,,20,no,0,,0,1,0,7,3,0,,7,RB,0,32317,A.Green,,0,9,NYJ,,2.7,35.4,9,0,1,3.2,0
2013,2013120803,14,Sun,41616,1:00 AM,NYJ,OAK,37,27,,,yes,,,,,,,,,,,RB,,32317,A.Green,,,,NYJ,,0,27.8,7.2,0,1,2.2,0
2013,2013122905,17,Sun,41637,1:00 AM,MIA,NYJ,7,20,,0,no,0,,0,,,,1,0,,,RB,,32317,A.Green,,0,0,NYJ,,0,14,4.6,0,0.8,2.8,0
2014,2014092106,3,Sun,41903,1:00 AM,NO,MIN,20,9,,2,yes,0,,0,,,,1,0,,,RB,,32675,A.Johnson,,0,2,NO,,0.2,5,1,0,0,0,0
2014,2014092810,4,Sun,41910,8:30 AM,DAL,NO,38,17,,2,no,0,,0,,,,1,0,,,RB,,32675,A.Johnson,,0,2,NO,,0.2,1,0.5,0,0,0,0
2014,2014100505,5,Sun,41917,1:00 AM,NO,TB,37,31,,2,yes,0,,0,,,,1,0,,,RB,,32675,A.Johnson,,0,2,NO,,0.2,1,0.5,0,0,0,0
2014,2014101903,7,Sun,41931,1:00 AM,DET,NO,24,23,,5,no,0,,0,1,0,13,1,0,,13,RB,1,32675,A.Johnson,,0,5,NO,,7.8,1,0.5,0,0,0,0
2014,2014102612,8,Sun,41938,8:30 AM,NO,GB,44,23,,1,yes,0,,0,1,0,2,2,0,,2,RB,0,32675,A.Johnson,,0,2,NO,,0.3,4.2,1.2,0,0.2,2.6,0.2
2012,2012091609,2,Sun,41168,4:05 AM,STL,WAS,31,28,,89,no,0,,0,,,,16,0,,,RB,,32489,A.Morris,,0,29,WAS,,8.9,48,14,1,0,0,0
2012,2012092304,3,Sun,41175,1:00 AM,WAS,CIN,31,38,,78,yes,0,,1,,,,17,7,,,RB,,32489,A.Morris,,0,13,WAS,,13.8,44.5,8,0,0,0,0
2012,2012093011,4,Sun,41182,4:25 AM,TB,WAS,22,24,,113,no,0,,1,1,0,-4,21,39,,-4,RB,0,32489,A.Morris,,0,39,WAS,,16.9,39,8.5,0.5,0,0,0
2012,2012100700,5,Sun,41189,1:00 AM,WAS,ATL,17,24,,115,yes,0,,0,1,0,20,18,0,,20,RB,0,32489,A.Morris,,0,29,WAS,,13.5,56.5,10.5,0.5,0.5,-2,0
2012,2012101410,6,Sun,41196,4:25 AM,WAS,MIN,38,26,,47,yes,0,,1,1,0,9,16,1,,9,RB,0,32489,A.Morris,,0,15,WAS,,11.6,98.2,20,0.8,0.4,3.2,0
